StudentID,Sex,Date,Subject,Grade,Attendence,pred_grade
626,M,2011-02,gsi005,60,18,26.89428571428571
626,M,2013-02,gsi015,60,14,31.787576606400137
322,M,2011-02,gsi014,22,6,44.032448107448104
322,M,2012-02,gsi015,0,72,0.0
322,M,2013-02,gsi015,2,24,10.945833333333335
477,F,2015-02,gsi015,82,0,71.19967706313294
485,M,2015-02,gsi015,78,0,71.19967706313294
511,M,2015-02,gsi015,78,0,71.19967706313294
469,M,2015-02,gsi015,65,2,62.57671514106808
119,M,2016-02,gsi015,0,30,10.383095238095239
119,M,2015-02,gsi015,21,20,29.4
470,M,2015-02,gsi015,70,18,35.51038794538795
32,M,2011-01,gsi014,44,0,57.604094058676104
418,F,2017-02,ggi005,15,6,25.09285714285714
434,F,2017-02,ggi005,65,4,33.575
33,M,2011-01,gsi014,71,6,44.032448107448104
35,M,2011-01,gsi014,60,0,57.604094058676104
354,F,2012-02,gsi015,53,4,62.1510829962276
354,F,2011-02,gsi005,60,0,49.49473075488123
354,F,2013-01,gsi015,60,2,62.57671514106808
631,M,2011-02,gsi005,22,26,10.266666666666666
357,M,2012-02,gsi015,0,48,0.0
357,M,2011-02,gsi005,100,2,57.25812800476755
357,M,2013-01,gsi015,0,72,0.0
866,M,2009-01,gem03,60,0,61.89409798534799
355,M,2012-02,gsi015,95,6,55.489641517263635
355,M,2015-02,gsi037,81,2,80.03333333333333
355,M,2011-02,gsi005,60,8,42.483148010400335
403,M,2017-02,ggi017,16,10,81.46666666666667
629,M,2011-02,gsi005,70,2,57.25812800476755
629,M,2013-01,gsi015,72,14,31.787576606400137
813,M,2015-01,gsi015,21,16,26.61737151737152
813,M,2013-01,gsi005,60,0,49.49473075488123
854,M,2013-01,gsi015,60,12,37.34099125848352
649,M,2011-02,gsi005,60,6,41.04712933995829
62,M,2011-01,gsi014,61,0,57.604094058676104
335,M,2011-02,gsi014,44,6,44.032448107448104
394,M,2012-02,gsi015,91,0,71.19967706313294
394,M,2011-02,gsi005,60,0,49.49473075488123
336,M,2011-02,gsi014,53,16,42.56838383838384
646,F,2011-02,gsi005,63,4,50.207818850067724
786,M,2014-01,gsi015,14,16,26.61737151737152
786,M,2013-01,gsi005,60,0,49.49473075488123
63,M,2011-01,gsi014,30,2,48.44569985569986
63,M,2011-02,gsi014,60,4,57.95214743589744
645,M,2011-02,gsi005,60,12,41.44494755244756
645,M,2013-01,gsi015,71,14,31.787576606400137
801,M,2014-01,gsi015,0,14,31.787576606400137
801,M,2013-01,gsi005,35,22,21.953333333333333
338,F,2011-02,gsi014,72,14,52.84895104895105
647,F,2011-02,gsi005,41,0,49.49473075488123
647,F,2014-01,gsi015,67,4,62.1510829962276
647,F,2013-01,gsi015,3,36,7.55
647,F,2013-02,gsi015,4,12,37.34099125848352
67,F,2011-01,gsi014,21,6,44.032448107448104
67,F,2011-02,gsi014,52,8,55.38188672438673
395,M,2012-02,gsi015,50,4,62.1510829962276
395,M,2011-02,gsi005,60,4,50.207818850067724
395,M,2013-01,gsi015,61,8,52.25605223080223
782,M,2014-01,gsi015,68,12,37.34099125848352
782,M,2013-01,gsi005,69,6,41.04712933995829
392,M,2012-02,gsi015,63,4,62.1510829962276
392,M,2011-02,gsi005,66,4,50.207818850067724
393,M,2012-02,gsi015,34,8,52.25605223080223
393,M,2011-02,gsi005,60,4,50.207818850067724
393,M,2013-02,gsi015,60,2,62.57671514106808
893,M,2009-02,gem03,43,14,59.89818181818182
523,M,2015-02,gsi037,50,12,78.60944444444445
68,M,2011-01,gsi014,46,8,55.38188672438673
68,M,2011-02,gsi014,65,18,56.666666666666664
798,M,2014-01,gsi015,96,4,62.1510829962276
798,M,2013-01,gsi005,93,2,57.25812800476755
701,F,2014-02,gsi015,8,16,26.61737151737152
701,F,2015-01,gsi015,74,6,55.489641517263635
701,F,2013-01,gsi005,60,4,50.207818850067724
842,M,2013-01,gsi005,44,8,42.483148010400335
47,M,2011-01,gsi014,74,8,55.38188672438673
490,M,2015-02,gsi015,93,12,37.34099125848352
490,M,2013-01,gsi005,60,0,49.49473075488123
50,M,2011-01,gsi014,72,12,46.29261904761905
803,M,2014-01,gsi015,88,6,55.489641517263635
803,M,2013-01,gsi005,76,2,57.25812800476755
714,F,2014-02,facom49010,20,30,10.275
54,M,2011-01,gsi014,63,2,48.44569985569986
54,M,2015-02,gsi037,87,6,79.45
55,M,2011-01,gsi014,60,0,57.604094058676104
841,M,2013-01,gsi005,23,34,7.168333333333334
809,M,2015-01,gsi015,75,8,52.25605223080223
809,M,2013-01,gsi005,61,0,49.49473075488123
1016,F,2013-02,gsi015,27,12,37.34099125848352
332,M,2011-02,gsi014,70,14,52.84895104895105
410,M,2017-02,ggi017,1,38,0.32333333333333336
381,M,2012-02,gsi015,5,20,29.4
381,M,2013-01,gsi015,12,14,31.787576606400137
839,M,2013-01,gsi005,0,58,0.0
397,M,2012-02,gsi015,61,10,43.55887315883291
397,M,2011-02,gsi005,63,4,50.207818850067724
516,M,2015-02,gsi037,79,1,79.1
555,F,2015-01,gfm015,34,14,33.0
475,M,2015-02,gsi015,42,2,62.57671514106808
559,F,2015-01,gfm015,41,12,26.63840909090909
554,F,2015-01,gfm015,7,31,8.8
58,M,2011-01,gsi014,33,4,57.95214743589744
58,M,2011-02,gsi014,76,4,57.95214743589744
59,M,2011-01,gsi014,62,4,57.95214743589744
823,M,2013-01,gsi005,30,18,26.89428571428571
347,M,2011-02,gsi014,60,16,42.56838383838384
380,M,2012-02,gsi015,34,6,55.489641517263635
380,M,2011-02,gsi005,60,0,49.49473075488123
380,M,2013-01,gsi015,78,6,55.489641517263635
79,M,2011-01,gsi014,69,7,63.76011904761905
379,M,2012-02,gsi015,31,10,43.55887315883291
379,M,2011-02,gsi005,60,0,49.49473075488123
379,M,2013-02,gsi015,3,4,62.1510829962276
467,M,2016-02,ggi017,0,38,0.32333333333333336
348,M,2011-02,gsi014,42,10,63.080396825396825
348,M,2015-02,gsi037,81,12,78.60944444444445
382,M,2012-02,gsi015,46,0,71.19967706313294
382,M,2011-02,gsi005,64,0,49.49473075488123
382,M,2014-01,gsi015,0,56,0.0
40,M,2011-01,gsi014,30,0,57.604094058676104
40,M,2011-02,gsi014,60,4,57.95214743589744
377,M,2012-02,gsi015,100,4,62.1510829962276
377,M,2011-02,gsi005,64,6,41.04712933995829
457,M,2016-02,ggi017,60,8,56.75
376,M,2012-02,gsi015,35,6,55.489641517263635
376,M,2011-02,gsi005,60,0,49.49473075488123
376,M,2013-01,gsi015,60,12,37.34099125848352
349,M,2011-02,gsi014,46,8,55.38188672438673
349,M,2012-02,gsi015,28,16,26.61737151737152
188,M,2009-01,inf63,66,4,58.49403950229764
378,M,2012-02,gsi015,24,14,31.787576606400137
378,M,2015-02,gsi015,72,4,62.1510829962276
378,M,2011-02,gsi005,49,4,50.207818850067724
378,M,2013-02,gsi015,16,4,62.1510829962276
375,M,2012-02,gsi015,60,2,62.57671514106808
375,M,2015-02,gsi037,81,2,80.03333333333333
375,M,2011-02,gsi005,60,0,49.49473075488123
77,M,2011-01,gsi014,60,10,63.080396825396825
109,M,2016-02,gsi015,11,6,55.489641517263635
548,F,2015-01,gfm015,21,16,29.27777777777778
383,M,2012-02,gsi015,76,2,62.57671514106808
383,M,2011-02,gsi005,73,10,44.57619267866636
342,M,2011-02,gsi014,74,4,57.95214743589744
70,M,2011-01,gsi014,62,4,57.95214743589744
390,M,2012-02,gsi015,35,4,62.1510829962276
390,M,2011-02,gsi005,51,4,50.207818850067724
72,M,2011-01,gsi014,63,3,54.71428571428572
391,M,2012-02,gsi015,19,6,55.489641517263635
391,M,2011-02,gsi005,60,4,50.207818850067724
73,M,2011-01,gsi014,34,8,55.38188672438673
451,M,2016-02,ggi017,3,22,7.8
643,M,2011-02,gsi005,60,0,49.49473075488123
74,M,2011-01,gsi014,52,0,57.604094058676104
385,M,2012-02,gsi015,88,4,62.1510829962276
385,M,2015-02,gsi037,77,14,67.68071428571429
385,M,2011-02,gsi005,60,8,42.483148010400335
642,F,2011-02,gsi005,49,4,50.207818850067724
642,F,2013-01,gsi015,67,8,52.25605223080223
76,M,2011-01,gsi014,36,26,22.785000000000004
388,M,2012-02,gsi015,31,4,62.1510829962276
388,M,2011-02,gsi005,60,2,57.25812800476755
386,M,2012-02,gsi015,16,12,37.34099125848352
386,M,2015-02,gsi015,66,6,55.489641517263635
386,M,2011-02,gsi005,60,6,41.04712933995829
386,M,2013-02,gsi015,8,12,37.34099125848352
122,M,2016-02,gsi015,60,2,62.57671514106808
384,M,2012-02,gsi015,60,10,43.55887315883291
384,M,2011-02,gsi005,34,18,26.89428571428571
525,M,2015-02,gsi037,86,10,82.05
341,M,2011-02,gsi014,38,16,42.56838383838384
69,M,2011-01,gsi014,34,12,46.29261904761905
88,M,2016-02,gsi015,39,0,71.19967706313294
190,F,2009-01,inf63,63,12,47.696666666666665
19,M,2009-01,gem03,61,6,60.59214285714286
10,M,2009-01,gem03,40,18,45.749761904761904
10,M,2009-02,gem03,77,9,62.0
13,M,2009-01,gem03,35,21,18.401666666666664
13,M,2009-02,gem03,64,17,64.9
883,F,2009-01,gem03,3,6,60.59214285714286
879,M,2009-01,gem03,61,5,45.42595238095238
521,M,2015-02,gsi037,0,60,0.0
1013,M,2013-02,gsi015,0,32,7.546428571428573
887,M,2009-01,gem03,60,3,61.34290154290155
727,M,2014-02,facom49010,70,18,59.5
873,M,2009-01,gem03,9,35,23.5
873,M,2009-02,gem03,8,39,23.475
2,M,2009-01,gem03,45,15,59.76818181818182
2,M,2009-02,gem03,71,16,70.5
97,M,2016-02,gsi015,40,12,37.34099125848352
97,M,2013-01,gsi015,0,34,3.5
78,M,2011-01,gsi014,12,4,57.95214743589744
125,M,2016-02,gsi015,16,24,10.945833333333335
911,M,2009-02,gem03,66,14,59.89818181818182
192,M,2009-01,inf63,0,62,0.0
1017,M,2013-02,gsi015,42,4,62.1510829962276
512,M,2015-02,gsi037,0,56,0.0
163,M,2009-01,inf63,4,2,46.289759679940985
163,M,2009-02,inf63,79,0,54.533639119402004
169,M,2009-01,inf63,40,2,46.289759679940985
169,M,2009-02,inf63,88,6,46.987997835497836
142,M,2009-01,inf63,60,0,54.533639119402004
151,M,2009-01,inf63,7,20,19.866666666666667
151,M,2009-02,inf63,53,4,58.49403950229764
130,M,2009-01,inf63,63,0,54.533639119402004
136,M,2009-01,inf63,68,4,58.49403950229764
132,M,2009-01,inf63,67,4,58.49403950229764
129,M,2009-01,inf63,40,18,32.63722222222223
129,M,2009-02,inf63,16,18,32.63722222222223
150,M,2009-01,inf63,17,4,58.49403950229764
150,M,2009-02,inf63,60,4,58.49403950229764
22,M,2009-01,gem03,51,0,61.89409798534799
22,M,2009-02,gem03,60,15,59.76818181818182
700,M,2014-02,gsi015,60,8,52.25605223080223
194,M,2009-01,inf63,60,16,38.49611111111111
534,F,2015-02,gsi037,72,8,82.26857142857143
531,M,2015-02,gsi037,17,32,19.46
711,F,2014-02,facom49010,51,6,58.17121212121212
331,F,2011-02,gsi014,85,16,42.56838383838384
331,F,2012-02,gsi015,60,16,26.61737151737152
592,M,2013-02,gsi005,10,16,23.636889499389504
333,M,2011-02,gsi014,46,4,57.95214743589744
333,M,2012-02,gsi015,8,14,31.787576606400137
333,M,2014-01,gsi015,61,12,37.34099125848352
780,F,2014-01,gsi015,7,26,18.45
337,F,2011-02,gsi014,80,8,55.38188672438673
623,M,2013-02,gsi005,60,4,50.207818850067724
623,M,2014-02,gsi015,60,8,52.25605223080223
334,M,2011-02,gsi014,84,0,57.604094058676104
604,M,2013-02,gsi005,15,0,49.49473075488123
606,M,2013-02,gsi005,0,30,7.593333333333334
610,M,2013-02,gsi005,5,36,6.508333333333335
599,M,2013-02,gsi005,6,10,44.57619267866636
599,M,2015-01,gsi015,0,44,7.0
571,M,2013-02,gsi005,36,0,49.49473075488123
571,M,2014-02,gsi015,15,4,62.1510829962276
571,M,2015-01,gsi015,50,4,62.1510829962276
343,M,2011-02,gsi014,60,2,48.44569985569986
344,M,2011-02,gsi014,60,12,46.29261904761905
608,M,2013-02,gsi005,1,12,41.44494755244756
788,M,2014-01,gsi015,16,14,31.787576606400137
788,M,2013-02,gsi015,3,14,31.787576606400137
340,M,2011-02,gsi014,74,6,44.032448107448104
497,F,2015-02,gsi015,8,16,26.61737151737152
577,M,2013-02,gsi005,68,0,49.49473075488123
577,M,2014-02,gsi015,77,8,52.25605223080223
171,F,2009-01,inf63,9,30,3.075
171,F,2009-02,inf63,0,54,0.0
600,M,2013-02,gsi005,68,2,57.25812800476755
600,M,2014-02,gsi015,1,20,29.4
622,M,2013-02,gsi005,28,7,45.02212933995828
587,F,2013-02,gsi005,27,0,49.49473075488123
587,F,2015-01,gsi015,35,8,52.25605223080223
346,M,2011-02,gsi014,79,10,63.080396825396825
853,M,2013-01,gsi015,81,10,43.55887315883291
317,M,2010-02,inf63,85,0,54.533639119402004
855,M,2013-01,gsi015,60,16,26.61737151737152
389,F,2012-02,gsi015,0,58,0.0
804,M,2014-01,gsi015,61,14,31.787576606400137
804,M,2013-01,gsi015,31,24,10.945833333333335
804,M,2013-02,gsi015,24,30,10.383095238095239
939,M,2009-02,gem03,29,0,61.89409798534799
345,M,2011-02,gsi014,29,24,13.16
345,M,2012-02,gsi015,76,18,35.51038794538795
522,M,2015-02,gsi037,81,14,67.68071428571429
860,M,2013-01,gsi015,0,52,0.0
648,M,2011-02,gsi005,37,6,41.04712933995829
810,M,2015-01,gsi015,35,8,52.25605223080223
550,M,2015-01,gfm015,98,4,72.55888888888889
849,M,2013-01,gsi015,76,8,52.25605223080223
530,F,2015-02,gsi037,82,12,78.60944444444445
530,F,2013-01,gsi015,88,7,76.10833333333332
852,M,2013-01,gsi015,80,10,43.55887315883291
847,M,2013-01,gsi015,85,4,62.1510829962276
605,M,2013-02,gsi005,0,18,26.89428571428571
605,M,2014-02,gsi015,13,22,15.231468253968256
624,M,2013-02,gsi005,0,34,7.168333333333334
598,M,2013-02,gsi005,3,14,21.086904761904762
698,M,2014-02,gsi015,22,16,26.61737151737152
698,M,2015-01,gsi015,0,62,0.0
607,M,2013-02,gsi005,17,20,9.746666666666666
588,M,2013-02,gsi005,82,2,57.25812800476755
588,M,2014-02,gsi015,63,10,43.55887315883291
594,M,2013-02,gsi005,11,0,49.49473075488123
621,M,2013-02,gsi005,0,34,7.168333333333334
164,M,2009-01,inf63,60,2,46.289759679940985
619,M,2013-02,gsi005,2,16,23.636889499389504
574,M,2013-02,gsi005,19,2,57.25812800476755
876,M,2009-01,gem03,78,0,61.89409798534799
134,M,2009-01,inf63,5,6,46.987997835497836
134,M,2009-02,inf63,13,14,17.768055555555556
783,F,2014-01,gsi015,60,10,43.55887315883291
783,F,2013-01,gsi015,4,18,35.51038794538795
783,F,2013-02,gsi015,3,6,55.489641517263635
16,M,2009-01,gem03,36,7,61.464999999999996
16,M,2009-02,gem03,65,18,45.749761904761904
483,M,2015-02,gsi015,0,42,0.0
547,F,2015-01,gfm015,12,12,26.63840909090909
568,F,2015-01,gfm015,18,10,41.29728070175439
561,M,2015-01,gfm015,85,2,79.6086956521739
110,F,2016-02,gsi015,9,10,43.55887315883291
533,M,2015-02,gsi037,73,9,74.85
560,F,2015-01,gfm015,85,2,79.6086956521739
565,F,2015-01,gfm015,56,4,72.55888888888889
881,M,2009-01,gem03,10,19,45.749761904761904
544,M,2015-01,gfm015,19,6,47.12
549,M,2015-01,gfm015,22,8,33.891666666666666
15,M,2009-01,gem03,0,57,1.325
551,M,2015-01,gfm015,97,0,69.0439393939394
82,F,2016-02,gsi015,60,4,62.1510829962276
541,F,2015-01,gfm015,50,8,33.891666666666666
260,M,2010-02,inf63,60,16,38.49611111111111
260,M,2010-01,inf63,23,8,38.80537851037851
569,F,2015-01,gfm015,31,12,26.63840909090909
564,M,2015-01,gfm015,12,20,14.1
553,F,2015-01,gfm015,19,8,33.891666666666666
556,F,2015-01,gfm015,15,8,33.891666666666666
567,M,2015-01,gfm015,68,18,31.246666666666663
545,F,2015-01,gfm015,14,8,33.891666666666666
552,M,2015-01,gfm015,20,12,26.63840909090909
93,M,2016-02,gsi015,60,0,71.19967706313294
115,M,2016-02,gsi015,60,2,62.57671514106808
563,M,2015-01,gfm015,50,0,69.0439393939394
91,M,2016-02,gsi015,0,28,6.69595238095238
464,M,2016-02,ggi017,11,24,6.7333333333333325
158,M,2009-01,inf63,51,0,54.533639119402004
158,M,2009-02,inf63,83,10,45.76975354710649
166,M,2009-01,inf63,39,10,45.76975354710649
166,M,2009-02,inf63,18,15,17.2375
167,M,2009-01,inf63,15,0,54.533639119402004
167,M,2009-02,inf63,67,2,46.289759679940985
1015,M,2013-02,gsi015,2,18,35.51038794538795
270,M,2010-02,inf63,84,10,45.76975354710649
460,M,2016-02,ggi017,7,30,2.0
21,M,2009-01,gem03,0,33,7.108333333333334
21,M,2009-02,gem03,13,22,12.5
4,M,2009-01,gem03,45,2,71.26505772005773
4,M,2009-02,gem03,60,11,48.059682539682534
930,M,2009-02,gem03,8,21,18.401666666666664
846,M,2013-01,gsi015,34,4,62.1510829962276
846,M,2013-02,gsi015,60,10,43.55887315883291
615,M,2013-02,gsi005,0,58,0.0
848,M,2013-01,gsi015,60,18,35.51038794538795
189,M,2009-01,inf63,0,54,0.0
189,M,2010-02,inf63,67,16,38.49611111111111
189,M,2010-01,inf63,0,42,2.2
562,F,2015-01,gfm015,50,8,33.891666666666666
453,F,2016-02,ggi017,60,5,47.725
543,M,2015-01,gfm015,0,54,0.0
546,F,2015-01,gfm015,21,8,33.891666666666666
175,F,2009-01,inf63,38,2,46.289759679940985
175,F,2009-02,inf63,67,4,58.49403950229764
191,M,2009-01,inf63,54,11,43.25454545454546
191,M,2009-02,inf63,60,4,58.49403950229764
203,M,2009-01,inf63,6,10,45.76975354710649
203,M,2009-02,inf63,0,54,0.0
179,M,2009-01,inf63,46,46,27.2
179,M,2009-02,inf63,60,18,32.63722222222223
850,M,2013-01,gsi015,87,10,43.55887315883291
211,M,2009-01,inf63,32,26,24.85
211,M,2010-01,inf63,2,29,15.6
211,M,2009-02,inf63,1,52,0.5
580,M,2013-02,gsi005,0,40,0.0
580,M,2014-02,gsi015,0,28,6.69595238095238
589,M,2013-02,gsi005,0,43,0.0
781,M,2014-01,gsi015,49,20,29.4
435,M,2017-02,ggi005,46,16,21.05
479,M,2015-02,gsi015,75,2,62.57671514106808
479,M,2013-02,gsi005,41,2,57.25812800476755
209,F,2009-01,inf63,60,6,46.987997835497836
576,M,2013-02,gsi005,60,2,57.25812800476755
576,M,2015-01,gsi015,24,10,43.55887315883291
581,M,2013-02,gsi005,15,13,16.565714285714286
581,M,2013-02,gsi015,0,8,52.25605223080223
617,M,2013-02,gsi005,0,30,7.593333333333334
1010,F,2013-02,gsi015,2,8,52.25605223080223
524,M,2015-02,gsi037,78,0,78.49166666666667
524,M,2013-02,gsi015,77,6,55.489641517263635
590,M,2013-02,gsi005,6,4,50.207818850067724
406,M,2017-02,ggi017,0,34,1.285
593,F,2013-02,gsi005,0,8,42.483148010400335
1011,M,2013-02,gsi015,12,2,62.57671514106808
526,M,2015-02,gsi037,78,16,75.27000000000001
526,M,2013-01,gsi015,84,8,52.25605223080223
620,M,2013-02,gsi005,1,6,41.04712933995829
695,F,2014-02,gsi015,0,34,3.5
695,F,2014-01,gsi015,0,56,0.0
515,F,2015-02,gsi037,79,10,82.05
515,F,2013-01,gsi015,87,6,55.489641517263635
575,M,2013-02,gsi005,35,4,50.207818850067724
575,M,2014-01,gsi015,0,8,52.25605223080223
779,F,2014-01,gsi015,91,2,62.57671514106808
201,M,2009-01,inf63,12,50,10.3
201,M,2009-02,inf63,60,18,32.63722222222223
529,M,2015-02,gsi037,4,28,26.8
529,M,2013-02,gsi005,1,10,44.57619267866636
482,M,2015-02,gsi015,0,48,0.0
482,M,2013-02,gsi005,0,44,2.6
861,M,2009-01,gem03,1,27,19.916666666666664
861,M,2009-02,gem03,2,32,1.175
917,M,2009-02,gem03,60,23,11.833333333333334
790,F,2014-01,gsi015,74,10,43.55887315883291
856,M,2013-01,gsi015,79,8,52.25605223080223
858,M,2013-01,gsi015,64,16,26.61737151737152
197,F,2009-01,inf63,13,8,38.80537851037851
197,F,2009-02,inf63,60,8,38.80537851037851
124,M,2016-02,gsi015,60,6,55.489641517263635
124,M,2013-02,gsi005,24,2,57.25812800476755
465,F,2016-02,ggi017,66,1,67.78333333333333
625,M,2013-02,gsi005,0,56,0.0
118,M,2016-02,gsi015,9,15,13.793333333333333
118,M,2013-02,gsi005,0,22,21.953333333333333
184,M,2009-01,inf63,29,18,32.63722222222223
184,M,2010-02,inf63,70,4,58.49403950229764
184,M,2010-01,inf63,47,28,18.8
184,M,2009-02,inf63,59,38,20.454761904761902
602,M,2013-02,gsi005,0,8,42.483148010400335
430,M,2017-02,ggi005,45,8,23.52285714285714
540,M,2015-02,gsi037,84,12,78.60944444444445
540,M,2013-01,gsi015,79,6,55.489641517263635
601,F,2013-02,gsi005,2,4,50.207818850067724
112,M,2016-02,gsi015,0,36,7.55
112,M,2013-02,gsi005,2,30,7.593333333333334
706,M,2014-02,gsi015,0,38,0.0
706,M,2014-01,gsi015,1,16,26.61737151737152
583,M,2013-02,gsi005,60,8,42.483148010400335
408,M,2017-02,ggi017,66,4,65.50909090909092
408,M,2016-02,ggi017,2,18,23.133333333333333
597,M,2013-02,gsi005,1,20,9.746666666666666
597,M,2014-01,gsi015,0,14,31.787576606400137
95,M,2016-02,gsi015,60,12,37.34099125848352
95,M,2015-02,gsi037,74,18,75.27000000000001
95,M,2013-02,gsi015,3,10,43.55887315883291
612,M,2013-02,gsi005,5,18,26.89428571428571
612,M,2015-01,gsi015,0,42,0.0
493,M,2015-02,gsi015,15,8,52.25605223080223
493,M,2015-01,gsi015,2,16,26.61737151737152
578,M,2013-02,gsi005,3,16,23.636889499389504
1018,M,2013-02,gsi015,22,10,43.55887315883291
579,M,2013-02,gsi005,60,0,49.49473075488123
573,M,2013-02,gsi005,1,20,9.746666666666666
799,M,2014-01,gsi015,60,2,62.57671514106808
415,M,2017-02,ggi017,53,6,43.141666666666666
596,M,2013-02,gsi005,26,0,49.49473075488123
815,M,2015-01,gsi015,0,34,3.5
611,M,2013-02,gsi005,60,0,49.49473075488123
456,M,2016-02,ggi017,64,2,64.77222222222221
618,M,2013-02,gsi005,42,2,57.25812800476755
585,M,2013-02,gsi005,14,4,50.207818850067724
499,M,2015-02,gsi015,41,8,52.25605223080223
499,M,2014-01,gsi015,2,6,55.489641517263635
499,M,2015-01,gsi015,18,10,43.55887315883291
613,F,2013-02,gsi005,0,50,7.8
398,M,2017-02,ggi017,62,2,64.77222222222221
584,M,2013-02,gsi005,11,0,49.49473075488123
447,M,2017-02,ggi005,1,12,9.433333333333334
582,M,2013-02,gsi005,46,4,50.207818850067724
859,F,2013-01,gsi015,0,52,0.0
160,M,2009-01,inf63,54,14,17.768055555555556
160,M,2009-02,inf63,62,18,32.63722222222223
196,F,2009-01,inf63,31,2,46.289759679940985
196,F,2009-02,inf63,65,4,58.49403950229764
277,M,2010-02,inf63,73,18,32.63722222222223
956,M,2009-02,gem03,70,0,61.89409798534799
154,M,2009-01,inf63,60,4,58.49403950229764
198,M,2009-01,inf63,13,16,38.49611111111111
198,M,2009-02,inf63,0,50,10.3
351,M,2012-02,gsi015,1,24,10.945833333333335
957,M,2009-02,gem03,69,0,61.89409798534799
156,M,2009-01,inf63,61,0,54.533639119402004
634,F,2011-02,gsi005,37,2,57.25812800476755
634,F,2013-02,gsi015,0,42,0.0
955,M,2009-02,gem03,81,3,61.34290154290155
155,F,2009-01,inf63,2,32,2.4
958,M,2009-02,gem03,70,1,70.15696563240681
144,M,2009-01,inf63,7,44,8.8
149,M,2009-01,inf63,53,8,38.80537851037851
149,M,2009-02,inf63,60,12,47.696666666666665
148,M,2009-01,inf63,60,0,54.533639119402004
193,M,2009-01,inf63,0,44,8.8
